date,location,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,windspeed_10m_max
2016-01-12,Nairobi,24.8,16.6,19.7,0.3,0.3,15.6
2016-01-13,Nairobi,27.1,15.1,20.5,0.0,0.0,17.2
2016-01-14,Nairobi,26.9,15.9,20.8,0.1,0.1,15.3
2016-01-15,Nairobi,27.7,16.5,20.9,1.2,1.2,12.0
2016-01-16,Nairobi,26.9,16.1,20.7,2.6,2.6,13.4
2016-01-17,Nairobi,27.5,16.0,20.4,6.6,6.6,11.0
2016-01-18,Nairobi,25.8,14.8,20.1,5.7,5.7,8.9
2016-01-19,Nairobi,23.2,15.5,19.4,7.5,7.5,8.8
2016-01-20,Nairobi,23.1,16.6,19.0,5.0,5.0,9.0
2016-01-21,Nairobi,24.8,16.7,19.7,0.3,0.3,16.6
2016-01-22,Nairobi,26.0,14.8,20.2,0.0,0.0,16.6
2016-01-23,Nairobi,26.8,15.0,20.9,0.0,0.0,14.2
2016-01-24,Nairobi,26.7,15.4,20.8,0.0,0.0,10.5
2016-01-25,Nairobi,27.8,14.7,21.2,0.0,0.0,13.5
2016-01-26,Nairobi,28.6,15.5,21.6,0.0,0.0,14.8
2016-01-27,Nairobi,28.7,15.3,22.3,0.0,0.0,8.4
2016-01-28,Nairobi,26.0,18.0,21.0,2.2,2.2,7.9
2016-01-29,Nairobi,25.9,16.8,20.3,1.0,1.0,14.3
2016-01-30,Nairobi,24.7,15.2,19.8,0.6,0.6,16.9
2016-01-31,Nairobi,26.0,15.2,20.2,0.0,0.0,12.6
2016-02-01,Nairobi,26.5,15.9,21.0,0.0,0.0,15.9
2016-02-02,Nairobi,26.3,15.4,20.7,0.0,0.0,17.8
2016-02-03,Nairobi,26.4,15.6,20.4,0.0,0.0,18.3
2016-02-04,Nairobi,28.4,13.8,21.0,0.0,0.0,16.4
2016-02-05,Nairobi,28.2,14.3,21.3,0.0,0.0,18.1
2016-02-06,Nairobi,29.0,15.0,21.7,0.0,0.0,15.8
2016-02-07,Nairobi,29.5,15.0,22.5,0.0,0.0,11.6
2016-02-08,Nairobi,29.3,16.8,21.8,4.6,4.6,6.2
2016-02-09,Nairobi,25.0,16.3,19.9,12.2,12.2,6.6
2016-02-10,Nairobi,26.4,15.5,19.9,11.0,11.0,10.7
2016-02-11,Nairobi,23.7,15.6,19.2,6.8,6.8,6.3
2016-02-12,Nairobi,27.3,16.1,21.1,0.0,0.0,14.2
2016-02-13,Nairobi,25.9,15.5,20.7,0.0,0.0,20.3
2016-02-14,Nairobi,25.8,15.4,20.6,0.0,0.0,18.1
2016-02-15,Nairobi,25.2,15.3,20.1,0.0,0.0,18.3
2016-02-16,Nairobi,26.8,14.1,20.3,0.0,0.0,15.5
2016-02-17,Nairobi,28.5,13.3,21.1,0.0,0.0,8.7
2016-02-18,Nairobi,27.8,15.8,21.6,0.0,0.0,14.7
2016-02-19,Nairobi,26.1,17.2,20.7,0.5,0.5,19.2
2016-02-20,Nairobi,26.0,15.9,20.3,0.0,0.0,18.7
2016-02-21,Nairobi,26.9,14.6,20.5,0.0,0.0,16.1
2016-02-22,Nairobi,28.5,13.6,21.0,0.0,0.0,18.4
2016-02-23,Nairobi,27.6,14.7,21.1,0.0,0.0,18.3
2016-02-24,Nairobi,27.3,14.7,21.1,0.0,0.0,17.9
2016-02-25,Nairobi,27.9,15.2,21.7,0.0,0.0,18.1
2016-02-26,Nairobi,28.0,16.8,21.5,0.8,0.8,18.5
2016-02-27,Nairobi,25.9,17.0,20.8,0.5,0.5,22.0
2016-02-28,Nairobi,25.6,16.3,20.5,0.4,0.4,25.1
2016-02-29,Nairobi,25.8,17.3,20.8,0.6,0.6,21.2
2016-03-01,Nairobi,24.8,16.7,20.1,0.6,0.6,18.4
2016-03-02,Nairobi,28.0,17.1,21.6,1.2,1.2,16.5
2016-03-03,Nairobi,26.6,17.7,21.4,0.2,0.2,18.8
2016-03-04,Nairobi,26.7,16.9,20.8,1.7,1.7,21.5
2016-03-05,Nairobi,27.4,16.0,21.3,0.0,0.0,17.4
2016-03-06,Nairobi,27.3,16.7,21.6,0.2,0.2,14.1
2016-03-07,Nairobi,27.7,16.7,21.4,2.7,2.7,19.6
2016-03-08,Nairobi,26.7,18.1,21.6,0.4,0.4,14.8
2016-03-09,Nairobi,26.9,17.4,20.5,11.1,11.1,9.8
2016-03-10,Nairobi,26.7,16.4,20.5,12.4,12.4,16.2
2016-03-11,Nairobi,27.1,17.3,21.3,0.0,0.0,22.5
2016-03-12,Nairobi,25.4,16.8,20.4,0.3,0.3,22.7
2016-03-13,Nairobi,27.2,13.9,20.7,0.0,0.0,21.3
2016-03-14,Nairobi,28.0,14.3,21.1,0.0,0.0,20.7
2016-03-15,Nairobi,28.6,15.3,21.6,0.0,0.0,19.8
2016-03-16,Nairobi,28.5,15.5,21.9,0.0,0.0,18.2
2016-03-17,Nairobi,30.4,16.6,23.0,0.1,0.1,16.1
2016-03-18,Nairobi,29.3,17.9,22.8,0.4,0.4,15.2
2016-03-19,Nairobi,28.1,17.5,22.4,0.5,0.5,18.1
2016-03-20,Nairobi,30.2,16.8,23.2,0.4,0.4,20.7
2016-03-21,Nairobi,29.7,17.1,23.4,0.0,0.0,16.5
2016-03-22,Nairobi,29.0,17.7,23.2,0.2,0.2,18.0
2016-03-23,Nairobi,29.6,18.4,23.3,0.6,0.6,20.5
2016-03-24,Nairobi,28.9,17.5,22.9,0.0,0.0,22.1
2016-03-25,Nairobi,28.1,17.2,22.0,0.0,0.0,23.1
2016-03-26,Nairobi,27.9,16.7,22.0,0.0,0.0,20.6
2016-03-27,Nairobi,29.2,16.6,22.4,0.4,0.4,18.3
2016-03-28,Nairobi,30.4,17.3,23.7,0.0,0.0,16.7
2016-03-29,Nairobi,30.2,17.8,23.6,0.0,0.0,17.9
2016-03-30,Nairobi,29.6,18.1,23.3,0.6,0.6,20.0
2016-03-31,Nairobi,28.9,18.3,23.1,0.0,0.0,19.6
2016-04-01,Nairobi,27.3,18.1,21.3,2.6,2.6,17.7
2016-04-02,Nairobi,26.9,18.5,20.9,6.1,6.1,7.9
2016-04-03,Nairobi,25.0,17.1,19.6,9.5,9.5,12.7
2016-04-04,Nairobi,22.0,17.0,18.7,9.5,9.5,7.8
2016-04-05,Nairobi,24.6,16.1,19.4,3.7,3.7,8.3
2016-04-06,Nairobi,24.2,17.6,19.5,3.7,3.7,18.1
2016-04-07,Nairobi,25.5,16.3,20.2,0.6,0.6,18.8
2016-04-08,Nairobi,27.4,15.0,20.9,0.0,0.0,12.6
2016-04-09,Nairobi,24.8,17.2,20.2,2.0,2.0,11.7
2016-04-10,Nairobi,24.5,16.9,19.9,2.9,2.9,14.9
2016-04-11,Nairobi,23.1,16.7,19.4,6.0,6.0,15.5
2016-04-12,Nairobi,24.0,16.8,19.7,2.5,2.5,16.6
2016-04-13,Nairobi,25.3,16.3,20.2,2.6,2.6,16.4
2016-04-14,Nairobi,24.7,17.3,20.3,0.7,0.7,13.0
2016-04-15,Nairobi,24.9,17.3,20.4,1.4,1.4,16.1
2016-04-16,Nairobi,24.0,17.0,19.9,2.9,2.9,18.5
2016-04-17,Nairobi,23.8,16.4,19.4,4.0,4.0,17.1
2016-04-18,Nairobi,25.6,17.3,20.2,2.4,2.4,12.6
2016-04-19,Nairobi,25.5,17.0,20.1,17.3,17.3,9.8
2016-04-20,Nairobi,24.7,16.2,20.1,3.7,3.7,8.7
2016-04-21,Nairobi,24.8,16.4,19.5,2.0,2.0,15.6
2016-04-22,Nairobi,24.6,16.9,20.1,1.5,1.5,15.2
2016-04-23,Nairobi,24.0,17.0,19.8,3.2,3.2,12.8
2016-04-24,Nairobi,22.4,17.3,19.2,4.8,4.8,11.0
2016-04-25,Nairobi,22.8,16.6,18.7,22.1,22.1,9.5
2016-04-26,Nairobi,23.4,16.7,19.8,7.0,7.0,11.8
2016-04-27,Nairobi,24.6,16.7,20.0,6.9,6.9,9.7
2016-04-28,Nairobi,23.5,16.7,18.9,18.9,18.9,7.7
2016-04-29,Nairobi,21.9,15.6,18.4,4.2,4.2,9.5
2016-04-30,Nairobi,23.5,16.1,18.5,9.7,9.7,7.3
2016-05-01,Nairobi,21.8,16.4,18.6,3.0,3.0,7.8
2016-05-02,Nairobi,24.2,14.9,19.2,1.4,1.4,12.7
2016-05-03,Nairobi,24.5,14.8,19.3,0.0,0.0,15.5
2016-05-04,Nairobi,25.2,14.6,19.4,0.0,0.0,12.6
2016-05-05,Nairobi,23.5,15.6,18.9,3.8,3.8,12.1
2016-05-06,Nairobi,21.6,16.8,18.7,5.0,5.0,9.7
2016-05-07,Nairobi,23.8,14.9,19.0,3.2,3.2,7.8
2016-05-08,Nairobi,21.9,15.6,18.7,3.3,3.3,12.8
2016-05-09,Nairobi,23.1,13.5,18.8,0.0,0.0,11.3
2016-05-10,Nairobi,19.4,16.0,17.3,4.4,4.4,5.2
2016-05-11,Nairobi,21.7,15.7,18.1,5.8,5.8,9.0
2016-05-12,Nairobi,23.2,15.5,19.0,0.4,0.4,8.4
2016-05-13,Nairobi,22.6,14.2,18.8,0.6,0.6,10.8
2016-05-14,Nairobi,23.4,14.0,18.7,0.0,0.0,13.1
2016-05-15,Nairobi,23.7,13.5,18.7,0.0,0.0,9.2
2016-05-16,Nairobi,23.8,13.1,18.9,0.0,0.0,7.4
2016-05-17,Nairobi,24.4,15.9,20.0,0.0,0.0,12.3
2016-05-18,Nairobi,23.8,16.3,19.3,6.6,6.6,9.3
2016-05-19,Nairobi,22.8,15.0,18.4,4.0,4.0,8.0
2016-05-20,Nairobi,22.5,16.1,19.1,1.1,1.1,9.7
2016-05-21,Nairobi,21.9,15.8,18.9,0.3,0.3,10.0
2016-05-22,Nairobi,21.0,13.7,17.6,0.6,0.6,11.5
2016-05-23,Nairobi,22.6,14.4,17.9,0.7,0.7,11.2
2016-05-24,Nairobi,22.8,14.2,18.3,0.0,0.0,10.3
2016-05-25,Nairobi,22.8,13.3,18.4,0.0,0.0,9.2
2016-05-26,Nairobi,23.8,13.1,18.7,0.3,0.3,10.2
2016-05-27,Nairobi,22.0,14.9,18.3,0.0,0.0,11.6
2016-05-28,Nairobi,22.6,15.0,18.6,0.0,0.0,12.1
2016-05-29,Nairobi,22.5,13.0,17.8,0.2,0.2,12.8
2016-05-30,Nairobi,23.0,12.2,17.8,0.0,0.0,11.3
2016-05-31,Nairobi,23.5,12.9,17.8,0.0,0.0,12.0
2016-06-01,Nairobi,24.8,12.4,18.2,0.0,0.0,11.3
2016-06-02,Nairobi,24.3,13.1,18.8,0.0,0.0,9.7
2016-06-03,Nairobi,24.3,13.8,18.9,0.0,0.0,11.6
2016-06-04,Nairobi,24.2,13.4,18.4,0.0,0.0,14.4
2016-06-05,Nairobi,24.6,12.8,18.5,0.0,0.0,13.7
2016-06-06,Nairobi,23.2,14.1,18.5,0.0,0.0,10.0
2016-06-07,Nairobi,23.7,14.1,18.7,0.7,0.7,9.7
2016-06-08,Nairobi,25.0,13.6,19.1,0.0,0.0,12.2
2016-06-09,Nairobi,22.4,13.7,17.9,0.0,0.0,13.0
2016-06-10,Nairobi,23.3,12.4,17.9,0.0,0.0,14.2
2016-06-11,Nairobi,20.6,13.5,17.1,0.0,0.0,11.7
2016-06-12,Nairobi,25.9,13.4,19.0,0.0,0.0,11.2
2016-06-13,Nairobi,24.7,14.0,18.8,0.0,0.0,9.2
2016-06-14,Nairobi,25.0,12.4,19.2,0.0,0.0,9.7
2016-06-15,Nairobi,22.9,12.5,18.2,0.0,0.0,10.0
2016-06-16,Nairobi,23.9,13.1,18.2,0.2,0.2,8.7
2016-06-17,Nairobi,23.3,13.7,18.1,2.2,2.2,7.9
2016-06-18,Nairobi,20.0,13.9,17.0,4.3,4.3,8.1
2016-06-19,Nairobi,21.7,13.1,17.4,3.8,3.8,11.5
2016-06-20,Nairobi,20.9,13.6,17.2,3.2,3.2,9.7
2016-06-21,Nairobi,20.4,14.7,16.6,14.7,14.7,7.0
2016-06-22,Nairobi,18.8,13.8,16.1,1.3,1.3,8.9
2016-06-23,Nairobi,20.4,13.3,16.9,2.8,2.8,9.7
2016-06-24,Nairobi,20.4,14.6,17.3,0.0,0.0,10.5
2016-06-25,Nairobi,19.8,14.1,16.8,0.0,0.0,11.4
2016-06-26,Nairobi,20.1,13.3,16.5,0.2,0.2,13.1
2016-06-27,Nairobi,21.6,13.9,17.2,0.0,0.0,8.0
2016-06-28,Nairobi,23.0,12.0,17.6,0.0,0.0,10.7
2016-06-29,Nairobi,21.9,12.4,17.3,0.0,0.0,8.3
2016-06-30,Nairobi,22.4,11.9,17.5,0.0,0.0,9.2
2016-07-01,Nairobi,24.0,11.8,18.0,0.0,0.0,9.0
2016-07-02,Nairobi,25.2,11.5,18.4,0.0,0.0,8.2
2016-07-03,Nairobi,23.8,12.1,17.9,0.0,0.0,10.2
2016-07-04,Nairobi,22.4,12.5,17.6,0.0,0.0,12.5
2016-07-05,Nairobi,23.6,12.4,18.5,0.0,0.0,7.7
2016-07-06,Nairobi,24.0,12.3,18.2,0.0,0.0,8.9
2016-07-07,Nairobi,23.6,13.1,17.8,0.0,0.0,8.4
2016-07-08,Nairobi,21.3,13.5,17.2,0.0,0.0,9.3
2016-07-09,Nairobi,21.9,12.6,17.1,0.0,0.0,9.2
2016-07-10,Nairobi,22.3,11.2,16.7,0.0,0.0,10.0
2016-07-11,Nairobi,19.3,12.5,16.0,0.0,0.0,9.7
2016-07-12,Nairobi,18.9,12.5,15.8,0.0,0.0,9.7
2016-07-13,Nairobi,18.4,12.4,15.6,0.0,0.0,10.4
2016-07-14,Nairobi,19.8,12.1,15.9,0.0,0.0,11.5
2016-07-15,Nairobi,21.2,11.9,16.4,0.0,0.0,13.0
2016-07-16,Nairobi,20.1,13.1,16.4,0.0,0.0,10.9
2016-07-17,Nairobi,20.3,13.2,16.8,0.0,0.0,11.7
2016-07-18,Nairobi,20.7,12.6,16.5,0.4,0.4,8.3
2016-07-19,Nairobi,24.7,12.1,17.8,0.0,0.0,9.4
2016-07-20,Nairobi,21.5,11.1,16.4,0.0,0.0,12.4
2016-07-21,Nairobi,22.5,12.2,17.0,0.0,0.0,12.4
2016-07-22,Nairobi,20.3,13.1,16.7,0.0,0.0,13.0
2016-07-23,Nairobi,22.3,11.2,17.2,0.1,0.1,14.5
2016-07-24,Nairobi,23.8,11.2,17.9,0.0,0.0,12.3
2016-07-25,Nairobi,23.4,14.1,17.7,0.1,0.1,13.3
2016-07-26,Nairobi,23.1,13.7,18.1,0.0,0.0,9.9
2016-07-27,Nairobi,26.1,11.7,18.7,0.0,0.0,9.2
2016-07-28,Nairobi,24.9,12.2,18.6,0.0,0.0,12.9
2016-07-29,Nairobi,25.2,13.5,18.8,0.0,0.0,10.7
2016-07-30,Nairobi,25.2,12.7,18.8,0.0,0.0,9.5
2016-07-31,Nairobi,26.0,13.0,19.7,0.0,0.0,11.0
2016-08-01,Nairobi,26.4,12.1,19.2,0.0,0.0,10.6
2016-08-02,Nairobi,26.3,12.1,19.0,0.0,0.0,11.7
2016-08-03,Nairobi,26.1,12.1,19.2,0.0,0.0,12.4
2016-08-04,Nairobi,25.5,13.3,19.3,0.0,0.0,11.5
2016-08-05,Nairobi,21.2,13.7,17.7,0.1,0.1,11.2
2016-08-06,Nairobi,19.9,14.1,16.8,0.1,0.1,11.2
2016-08-07,Nairobi,20.5,14.2,17.3,0.0,0.0,11.4
2016-08-08,Nairobi,19.7,14.3,16.7,0.4,0.4,13.1
2016-08-09,Nairobi,21.2,14.0,17.2,2.2,2.2,13.9
2016-08-10,Nairobi,22.1,13.4,17.4,0.0,0.0,12.0
2016-08-11,Nairobi,20.6,12.8,16.8,0.0,0.0,10.2
2016-08-12,Nairobi,20.5,13.1,16.8,0.1,0.1,13.7
2016-08-13,Nairobi,21.7,13.3,17.2,0.0,0.0,14.8
2016-08-14,Nairobi,21.2,13.5,16.9,0.2,0.2,14.5
2016-08-15,Nairobi,21.7,13.3,17.0,0.4,0.4,14.3
2016-08-16,Nairobi,22.8,14.3,17.6,0.3,0.3,12.9
2016-08-17,Nairobi,24.7,11.5,17.9,0.0,0.0,13.0
2016-08-18,Nairobi,25.2,11.4,18.2,0.0,0.0,13.0
2016-08-19,Nairobi,24.0,13.6,18.2,0.0,0.0,10.7
2016-08-20,Nairobi,24.7,12.3,18.1,0.0,0.0,9.8
2016-08-21,Nairobi,25.8,12.1,19.0,0.0,0.0,10.4
2016-08-22,Nairobi,27.3,13.4,19.3,6.2,6.2,9.5
2016-08-23,Nairobi,26.2,12.6,18.7,3.2,3.2,12.0
2016-08-24,Nairobi,24.6,13.1,18.1,0.0,0.0,17.8
2016-08-25,Nairobi,25.0,11.0,17.8,0.0,0.0,13.2
2016-08-26,Nairobi,20.1,12.1,16.4,0.0,0.0,13.9
2016-08-27,Nairobi,22.7,14.0,17.5,0.1,0.1,15.7
2016-08-28,Nairobi,22.2,13.2,17.0,0.0,0.0,11.3
2016-08-29,Nairobi,21.7,11.8,16.3,0.0,0.0,14.7
2016-08-30,Nairobi,21.7,13.3,16.8,0.2,0.2,11.7
2016-08-31,Nairobi,21.4,12.1,16.5,0.0,0.0,14.3
2016-09-01,Nairobi,20.8,12.4,16.4,0.0,0.0,12.4
2016-09-02,Nairobi,19.9,12.6,16.1,0.2,0.2,14.0
2016-09-03,Nairobi,21.1,12.1,16.6,0.3,0.3,9.7
2016-09-04,Nairobi,22.3,12.4,17.2,0.0,0.0,12.6
2016-09-05,Nairobi,22.9,12.9,17.1,0.0,0.0,13.9
2016-09-06,Nairobi,24.2,13.4,17.7,0.0,0.0,14.8
2016-09-07,Nairobi,25.9,12.2,17.7,0.0,0.0,15.6
2016-09-08,Nairobi,26.0,12.5,18.7,0.0,0.0,12.6
2016-09-09,Nairobi,26.0,11.6,18.6,0.0,0.0,14.4
2016-09-10,Nairobi,25.0,11.5,18.2,0.0,0.0,16.8
2016-09-11,Nairobi,25.6,13.6,18.7,0.0,0.0,14.9
2016-09-12,Nairobi,25.1,11.8,18.4,0.0,0.0,13.0
2016-09-13,Nairobi,26.5,12.0,19.3,0.0,0.0,13.0
2016-09-14,Nairobi,25.8,13.6,19.0,0.2,0.2,16.6
2016-09-15,Nairobi,24.9,14.8,19.1,0.0,0.0,13.8
2016-09-16,Nairobi,25.8,12.8,18.8,1.5,1.5,12.3
2016-09-17,Nairobi,26.4,13.5,19.8,0.2,0.2,11.7
2016-09-18,Nairobi,25.8,13.3,19.7,0.4,0.4,14.4
2016-09-19,Nairobi,24.8,13.7,18.8,0.0,0.0,13.9
2016-09-20,Nairobi,24.9,12.3,18.1,0.0,0.0,14.8
2016-09-21,Nairobi,22.7,13.0,17.4,0.0,0.0,16.6
2016-09-22,Nairobi,25.2,12.6,18.7,0.0,0.0,14.8
2016-09-23,Nairobi,26.2,13.2,19.3,0.0,0.0,15.5
2016-09-24,Nairobi,25.1,14.4,19.3,0.5,0.5,11.7
2016-09-25,Nairobi,25.7,14.5,19.3,4.6,4.6,13.5
2016-09-26,Nairobi,23.9,13.9,18.9,1.3,1.3,15.1
2016-09-27,Nairobi,24.7,13.7,19.2,0.0,0.0,16.9
2016-09-28,Nairobi,24.9,15.0,19.3,0.0,0.0,15.5
2016-09-29,Nairobi,24.4,15.7,19.2,2.0,2.0,15.2
2016-09-30,Nairobi,26.1,14.6,20.1,0.0,0.0,15.8
2016-10-01,Nairobi,25.3,13.7,19.6,0.0,0.0,14.6
2016-10-02,Nairobi,26.5,15.0,19.8,0.0,0.0,17.2
2016-10-03,Nairobi,27.1,15.3,20.7,0.9,0.9,15.6
2016-10-04,Nairobi,25.6,15.8,20.4,0.8,0.8,18.6
2016-10-05,Nairobi,25.4,16.5,20.6,0.0,0.0,16.2
2016-10-06,Nairobi,26.6,14.0,20.1,0.1,0.1,17.0
2016-10-07,Nairobi,27.3,13.9,20.7,0.0,0.0,17.3
2016-10-08,Nairobi,27.7,14.7,20.9,0.0,0.0,17.5
2016-10-09,Nairobi,26.6,15.8,20.6,0.0,0.0,18.6
2016-10-10,Nairobi,27.2,15.7,20.6,0.5,0.5,17.0
2016-10-11,Nairobi,25.9,15.3,19.6,0.0,0.0,14.8
2016-10-12,Nairobi,28.0,12.6,20.3,0.0,0.0,14.8
2016-10-13,Nairobi,27.9,13.0,20.2,0.0,0.0,15.9
2016-10-14,Nairobi,27.8,13.5,20.3,0.0,0.0,16.6
2016-10-15,Nairobi,27.2,13.2,20.1,0.0,0.0,16.9
2016-10-16,Nairobi,28.0,13.1,20.4,0.0,0.0,18.6
2016-10-17,Nairobi,27.5,13.8,20.7,0.0,0.0,16.9
2016-10-18,Nairobi,27.7,14.5,20.9,0.0,0.0,15.9
2016-10-19,Nairobi,27.4,13.5,20.3,0.0,0.0,17.3
2016-10-20,Nairobi,24.7,15.1,19.4,0.0,0.0,15.3
2016-10-21,Nairobi,26.2,14.0,19.8,0.0,0.0,13.0
2016-10-22,Nairobi,26.7,13.7,20.3,0.2,0.2,13.0
2016-10-23,Nairobi,27.4,14.7,20.8,0.4,0.4,14.8
2016-10-24,Nairobi,27.1,14.8,20.4,1.5,1.5,16.6
2016-10-25,Nairobi,26.8,14.1,20.5,0.3,0.3,17.1
2016-10-26,Nairobi,26.1,15.7,20.1,0.1,0.1,18.8
2016-10-27,Nairobi,24.9,15.4,19.8,0.4,0.4,17.1
2016-10-28,Nairobi,23.5,15.7,18.7,1.6,1.6,19.4
2016-10-29,Nairobi,26.3,15.4,20.4,0.2,0.2,17.1
2016-10-30,Nairobi,28.1,14.9,21.1,0.0,0.0,16.2
2016-10-31,Nairobi,27.2,15.4,20.9,0.0,0.0,19.2
2016-11-01,Nairobi,26.2,16.3,20.5,0.5,0.5,17.8
2016-11-02,Nairobi,23.7,16.3,19.0,1.6,1.6,16.6
2016-11-03,Nairobi,23.5,15.0,18.3,6.9,6.9,18.1
2016-11-04,Nairobi,24.5,15.5,19.0,0.1,0.1,17.3
2016-11-05,Nairobi,22.9,15.5,18.8,1.3,1.3,17.1
2016-11-06,Nairobi,25.2,15.9,19.5,1.1,1.1,16.3
2016-11-07,Nairobi,25.5,15.5,19.9,0.1,0.1,17.6
2016-11-08,Nairobi,25.2,15.3,19.7,0.1,0.1,15.5
2016-11-09,Nairobi,25.9,14.1,20.1,0.3,0.3,16.7
2016-11-10,Nairobi,23.8,15.7,19.1,0.2,0.2,16.3
2016-11-11,Nairobi,26.1,14.4,19.6,0.7,0.7,18.8
2016-11-12,Nairobi,26.2,15.2,20.2,0.0,0.0,16.6
2016-11-13,Nairobi,25.9,15.2,19.9,0.2,0.2,20.2
2016-11-14,Nairobi,23.7,15.1,18.8,1.0,1.0,19.9
2016-11-15,Nairobi,22.0,15.4,18.0,4.6,4.6,22.5
2016-11-16,Nairobi,21.5,15.2,17.2,11.4,11.4,19.0
2016-11-17,Nairobi,21.1,15.2,17.4,4.6,4.6,17.0
2016-11-18,Nairobi,22.5,14.5,18.2,1.8,1.8,23.6
2016-11-19,Nairobi,22.9,14.5,18.1,1.3,1.3,21.3
2016-11-20,Nairobi,22.7,14.8,18.1,2.1,2.1,20.3
2016-11-21,Nairobi,22.4,15.3,18.3,4.8,4.8,18.2
2016-11-22,Nairobi,22.0,15.6,18.3,2.2,2.2,14.5
2016-11-23,Nairobi,24.3,14.4,18.9,5.4,5.4,13.7
2016-11-24,Nairobi,24.6,15.5,18.9,5.0,5.0,8.9
2016-11-25,Nairobi,24.5,15.4,18.8,5.3,5.3,11.6
2016-11-26,Nairobi,24.6,15.1,18.6,7.1,7.1,11.4
2016-11-27,Nairobi,24.3,13.7,18.8,0.0,0.0,16.2
2016-11-28,Nairobi,23.0,15.4,18.6,1.3,1.3,19.2
2016-11-29,Nairobi,20.8,15.5,17.7,6.9,6.9,17.8
2016-11-30,Nairobi,21.5,15.6,18.0,1.3,1.3,19.0
2016-12-01,Nairobi,23.5,14.9,18.6,0.4,0.4,15.6
2016-12-02,Nairobi,23.4,14.7,18.5,0.5,0.5,17.4
2016-12-03,Nairobi,23.4,15.0,18.5,0.2,0.2,22.7
2016-12-04,Nairobi,21.6,15.4,17.5,1.7,1.7,21.5
2016-12-05,Nairobi,23.7,13.4,18.1,0.0,0.0,20.0
2016-12-06,Nairobi,25.0,12.9,18.6,0.0,0.0,18.7
2016-12-07,Nairobi,23.6,13.4,18.2,0.9,0.9,16.4
2016-12-08,Nairobi,23.7,14.8,18.5,0.6,0.6,15.8
2016-12-09,Nairobi,23.5,15.2,18.8,1.2,1.2,14.7
2016-12-10,Nairobi,21.9,15.1,18.2,1.3,1.3,15.9
2016-12-11,Nairobi,23.2,13.9,18.2,1.0,1.0,17.1
2016-12-12,Nairobi,22.1,14.8,17.8,0.1,0.1,19.9
2016-12-13,Nairobi,24.0,15.4,18.6,0.1,0.1,20.9
2016-12-14,Nairobi,24.0,14.3,18.2,0.0,0.0,20.1
2016-12-15,Nairobi,25.5,13.0,19.1,0.0,0.0,18.0
2016-12-16,Nairobi,26.1,13.8,19.6,0.5,0.5,17.4
2016-12-17,Nairobi,26.9,14.9,20.3,0.0,0.0,20.8
2016-12-18,Nairobi,26.9,13.9,19.9,0.0,0.0,22.7
2016-12-19,Nairobi,26.6,13.7,19.5,0.0,0.0,21.7
2016-12-20,Nairobi,27.1,12.9,19.9,0.0,0.0,21.7
2016-12-21,Nairobi,24.5,14.5,19.2,0.6,0.6,20.2
2016-12-22,Nairobi,23.1,14.8,18.3,0.7,0.7,24.9
2016-12-23,Nairobi,25.1,14.3,19.0,0.0,0.0,23.1
2016-12-24,Nairobi,23.6,14.2,18.6,0.0,0.0,25.5
2016-12-25,Nairobi,25.7,13.3,19.0,0.0,0.0,19.5
2016-12-26,Nairobi,24.6,15.8,19.0,0.2,0.2,19.4
2016-12-27,Nairobi,26.2,13.6,19.4,0.6,0.6,18.3
2016-12-28,Nairobi,26.4,15.0,20.3,0.0,0.0,15.8
2016-12-29,Nairobi,26.6,15.5,20.6,0.1,0.1,16.3
2016-12-30,Nairobi,26.3,16.4,20.1,1.7,1.7,15.0
2016-12-31,Nairobi,25.4,15.6,19.6,0.3,0.3,21.1
2017-01-01,Nairobi,24.3,15.7,19.2,0.0,0.0,19.9
2017-01-02,Nairobi,25.9,15.7,19.8,1.5,1.5,20.6
2017-01-03,Nairobi,26.4,13.4,19.4,0.8,0.8,20.6
2017-01-04,Nairobi,25.9,13.7,19.1,0.0,0.0,21.5
2017-01-05,Nairobi,26.0,13.2,19.1,0.0,0.0,21.4
2017-01-06,Nairobi,26.6,14.1,19.6,0.0,0.0,18.7
2017-01-07,Nairobi,27.8,14.4,20.0,0.0,0.0,17.1
2017-01-08,Nairobi,27.9,14.0,20.7,0.0,0.0,15.2
2017-01-09,Nairobi,28.6,14.4,20.9,0.0,0.0,17.6
2017-01-10,Nairobi,26.3,15.3,19.9,0.0,0.0,18.8
2017-01-11,Nairobi,25.8,13.0,18.9,0.0,0.0,22.0
2017-01-12,Nairobi,26.6,11.2,18.6,0.0,0.0,21.2
2017-01-13,Nairobi,27.1,13.6,19.5,0.0,0.0,16.0
2017-01-14,Nairobi,27.1,14.4,20.1,0.1,0.1,16.8
2017-01-15,Nairobi,26.4,15.1,20.4,0.0,0.0,20.4
2017-01-16,Nairobi,26.6,13.0,19.8,0.0,0.0,18.9
2017-01-17,Nairobi,25.8,13.4,18.8,0.0,0.0,20.2
2017-01-18,Nairobi,27.5,12.8,19.6,0.0,0.0,20.9
2017-01-19,Nairobi,28.2,13.0,20.3,0.0,0.0,17.1
2017-01-20,Nairobi,27.9,14.7,20.5,0.0,0.0,17.6
2017-01-21,Nairobi,27.1,15.2,20.5,0.1,0.1,18.7
